Elapsed Time,Core Body Temperature ,Heart Rate 
2014-01-09 0:24,8.323,14.6
2014-01-09 0:28,8.155,6.2
2014-01-09 0:32,8.009,14
2014-01-09 0:36,7.857,5.2
2014-01-09 0:40,7.712,9.4
2014-01-09 0:44,7.589,13.4
2014-01-09 0:48,7.428,8.8
2014-01-09 0:52,7.334,13.4
2014-01-09 0:56,7.21,11.2
2014-01-09 1:00,7.064,4.4
2014-01-09 1:04,6.947,10.4
2014-01-09 1:08,6.812,5
2014-01-09 1:12,6.683,12.6
2014-01-09 1:16,6.563,8.4
2014-01-09 1:20,6.432,9
2014-01-09 1:24,6.329,8
2014-01-09 1:28,6.222,4.6
2014-01-09 1:32,6.114,12.2
2014-01-09 1:36,6.009,12.2
2014-01-09 1:40,5.923,8
2014-01-09 1:44,5.831,7.4
2014-01-09 1:48,5.718,4.2
2014-01-09 1:52,5.626,11.8
2014-01-09 1:56,5.541,11.6
2014-01-09 2:00,5.439,3.6
2014-01-09 2:04,5.359,3.6
2014-01-09 2:08,5.284,11.8
2014-01-09 2:12,5.194,8
2014-01-09 2:16,5.222,15.4
2014-01-09 2:20,5.008,0
