Elapsed Time,Core Body Temperature ,Heart Rate 
2014-01-04 15:16,2.991,67.4
2014-01-04 15:20,3.309,77
2014-01-04 15:24,3.721,89.4
2014-01-04 15:28,4.12,104.8
2014-01-04 15:32,4.567,123.6
2014-01-04 15:48,7.135,288.4
2014-01-04 15:52,7.92,365.4
2014-01-04 15:56,9.45,423
2014-01-04 16:00,12.521,382.2
2014-01-04 16:04,16.113,380
2014-01-04 16:20,26.474,443
2014-01-04 16:24,27.082,396.4
2014-01-04 16:28,29.607,420.6
2014-01-04 16:32,31.943,418.4
2014-01-04 16:36,33.316,426.6
2014-01-04 16:40,34.239,412.8
2014-01-04 16:44,34.773,405.4
2014-01-04 16:48,35.067,427
2014-01-04 16:52,35.43,373.4
2014-01-04 16:56,35.186,359.2
2014-01-04 17:00,35.36,412.6
2014-01-04 17:04,35.708,411.8
2014-01-04 17:08,35.897,395.6
2014-01-04 17:12,36.019,409.6
2014-01-04 17:16,36.035,318.4
2014-01-04 17:20,35.745,405.4
2014-01-04 17:24,35.96,395.4
2014-01-04 17:28,36.056,380
2014-01-04 17:32,36.174,398.4
2014-01-04 17:36,36.083,372
2014-01-04 17:40,35.951,326.4
2014-01-04 17:44,35.49,406.4
2014-01-04 17:48,35.777,406.2
2014-01-04 17:52,35.945,380.8
2014-01-04 17:56,35.985,389.8
2014-01-04 18:00,36.001,374.6
2014-01-04 18:04,35.951,365.8
2014-01-04 18:08,35.912,335.6
2014-01-04 18:12,35.405,333.8
2014-01-04 18:16,35.317,384
2014-01-04 18:20,35.512,378.2
2014-01-04 18:24,35.699,383.2
2014-01-04 18:28,35.724,360
2014-01-04 18:32,35.45,314
2014-01-04 18:36,35.541,389.8
2014-01-04 18:40,35.622,408.2
2014-01-04 18:44,35.824,346.2
2014-01-04 18:48,35.877,360
2014-01-04 18:52,35.759,397.2
2014-01-04 18:56,35.801,386.8
2014-01-04 19:00,35.745,394
2014-01-04 19:04,35.798,394.2
2014-01-04 19:08,35.807,387.8
2014-01-04 19:12,35.657,287
2014-01-04 19:16,35.356,284.8
2014-01-04 19:20,35.281,385.6
2014-01-04 19:24,35.401,379.4
2014-01-04 19:28,35.448,380.6
2014-01-04 19:32,35.479,366.6
2014-01-04 19:36,35.51,372
2014-01-04 19:40,35.523,371.4
2014-01-04 19:44,35.488,364
2014-01-04 19:48,35.525,350.8
2014-01-04 19:52,35.509,363.6
2014-01-04 19:56,35.51,296
2014-01-04 20:00,35.24,375.6
2014-01-04 20:04,35.292,382.4
2014-01-04 20:08,35.415,373.8
2014-01-04 20:12,35.499,370
2014-01-04 20:16,35.533,357.8
2014-01-04 20:20,35.473,269
2014-01-04 20:24,34.973,361.2
2014-01-04 20:28,34.963,365.6
2014-01-04 20:32,35.1,374.4
2014-01-04 20:36,35.208,354
2014-01-04 20:40,35.232,360.8
2014-01-04 20:44,35.265,360.6
2014-01-04 20:48,35.33,379
2014-01-04 20:52,35.221,266.8
2014-01-04 20:56,34.676,314.6
2014-01-04 21:00,34.717,370
2014-01-04 21:04,34.81,377.2
2014-01-04 21:08,34.913,366.2
2014-01-04 21:12,34.973,354.6
2014-01-04 21:16,35.015,367.2
2014-01-04 21:20,35.049,354.4
2014-01-04 21:24,35.077,365.6
2014-01-04 21:28,35.108,372.2
2014-01-04 21:32,35.112,371.4
2014-01-04 21:36,35.268,353
2014-01-04 21:40,35.35,371.2
2014-01-04 21:44,35.263,318.8
2014-01-04 21:48,35.194,360.4
2014-01-04 21:52,35.176,360.6
2014-01-04 21:56,35.23,359
2014-01-04 22:00,35.298,355.2
2014-01-04 22:04,35.278,359
2014-01-04 22:08,35.299,244.2
2014-01-04 22:12,35.118,355.8
2014-01-04 22:16,35.09,364.8
2014-01-04 22:20,35.196,370
2014-01-04 22:24,35.257,364.8
2014-01-04 22:28,35.287,361.2
2014-01-04 22:32,35.306,364.4
2014-01-04 22:36,35.599,407.4
2014-01-04 22:40,35.646,410.2
2014-01-04 22:44,35.85,432
2014-01-04 22:48,35.975,320.2
2014-01-04 22:52,35.548,310.8
2014-01-04 22:56,35.811,400.8
2014-01-04 23:00,35.793,393.8
2014-01-04 23:04,36.43,402.8
2014-01-04 23:08,36.393,394.2
2014-01-04 23:12,36.488,384.2
2014-01-04 23:16,36.449,364.2
2014-01-04 23:20,36.314,320.6
2014-01-04 23:24,36.144,338.6
2014-01-04 23:28,36.105,367.2
2014-01-04 23:32,36.095,371.6
2014-01-04 23:36,36.107,360.6
2014-01-04 23:40,36.082,347.4
2014-01-04 23:44,36.029,355.2
2014-01-04 23:48,35.97,367.2
2014-01-04 23:52,35.845,372.8
2014-01-04 23:56,35.882,360
2014-01-05 0:20,35.212,354.8
2014-01-05 0:24,35.247,345.8
2014-01-05 0:28,35.308,345.8
2014-01-05 0:32,35.365,340.4
2014-01-05 0:36,35.417,334.8
2014-01-05 0:40,35.48,331.4
2014-01-05 0:44,35.408,322.4
2014-01-05 0:48,35.43,335.4
2014-01-05 0:52,35.257,337.2
2014-01-05 0:56,35.148,352.2
2014-01-05 1:00,35.223,345.6
2014-01-05 1:04,35.104,375.4
2014-01-05 1:08,35.569,311.2
2014-01-05 1:12,35.424,228.8
2014-01-05 1:16,35.071,318.4
2014-01-05 1:20,34.845,324
2014-01-05 1:24,34.667,314
2014-01-05 1:28,34.505,306.8
2014-01-05 1:32,34.374,312.2
2014-01-05 1:36,34.268,262.8
2014-01-05 1:40,34.071,315
2014-01-05 1:44,33.848,289.2
2014-01-05 1:48,33.52,305.6
2014-01-05 1:52,33.395,320.8
2014-01-05 1:56,33.477,330.4
2014-01-05 2:00,33.605,346
2014-01-05 2:04,33.988,339.8
2014-01-05 2:08,33.894,378
2014-01-05 2:12,33.429,335.6
2014-01-05 2:16,33.204,289.8
2014-01-05 2:20,32.809,273.8
2014-01-05 2:24,32.172,235.2
2014-01-05 2:28,31.522,225
2014-01-05 2:32,30.842,196.4
2014-01-05 2:36,30.161,175.8
2014-01-05 2:40,29.422,149.2
2014-01-05 2:44,28.869,131.6
2014-01-05 2:48,28.247,130.8
2014-01-05 2:52,27.651,113.6
2014-01-05 2:56,27.013,107.2
2014-01-05 3:00,26.395,161
2014-01-05 3:04,25.732,101.4
2014-01-05 3:08,25.172,85.4
2014-01-05 3:12,24.579,83.4
2014-01-05 3:16,24.038,82.2
2014-01-05 3:20,23.426,71
2014-01-05 3:24,22.854,71
2014-01-05 3:28,22.274,65.2
2014-01-05 3:32,21.706,61.8
2014-01-05 3:36,21.212,50.8
2014-01-05 3:40,20.758,79.6
2014-01-05 3:44,20.305,38.2
2014-01-05 3:48,19.917,133
2014-01-05 3:52,19.473,53.4
2014-01-05 3:56,19.046,50
2014-01-05 4:00,18.633,54.8
2014-01-05 4:04,18.208,51.4
2014-01-05 4:08,17.82,43.6
2014-01-05 4:12,17.399,47.6
2014-01-05 4:16,17.015,60.8
2014-01-05 4:20,16.613,37.2
2014-01-05 4:24,16.199,43.2
2014-01-05 4:28,15.9,42.6
2014-01-05 4:32,15.482,58.6
2014-01-05 4:36,15.159,35.8
2014-01-05 4:40,14.81,41
2014-01-05 4:44,14.488,36.6
2014-01-05 4:48,14.229,30.6
2014-01-05 4:52,13.968,37.6
2014-01-05 4:56,13.698,23
2014-01-05 5:00,13.392,30.2
2014-01-05 5:04,13.187,54.6
2014-01-05 5:08,12.89,37.6
2014-01-05 5:12,12.646,18.8
2014-01-05 5:16,12.483,43.4
2014-01-05 5:20,12.304,39
2014-01-05 5:24,12.111,22.2
2014-01-05 5:28,11.978,32
2014-01-05 5:32,11.777,17.6
2014-01-05 5:36,11.626,29.8
2014-01-05 5:40,11.396,30.6
2014-01-05 5:44,11.256,44.8
2014-01-05 5:48,11.125,27.4
2014-01-05 5:52,10.92,16
2014-01-05 5:56,10.743,21.4
2014-01-05 6:00,10.582,19.4
2014-01-05 6:04,10.416,34.2
2014-01-05 6:08,10.303,48.2
2014-01-05 6:12,10.071,22.4
2014-01-05 6:16,9.91,22.6
2014-01-05 6:20,9.749,20.2
2014-01-05 6:24,9.565,17.2
2014-01-05 6:28,9.416,18.4
2014-01-05 6:32,9.269,20.4
2014-01-05 6:36,9.088,17.6
2014-01-05 6:40,8.941,15.4
2014-01-05 6:44,8.787,9.8
2014-01-05 6:48,8.644,20.6
2014-01-05 6:52,8.527,13.2
2014-01-05 6:56,8.383,15
2014-01-05 7:00,8.212,3.8
2014-01-05 7:04,8.1,27.2
