Elapsed Time,Core Body Temperature ,Heart Rate 
2015-02-27 23:04,24.925,51
2015-02-27 23:08,24.491,39
2015-02-27 23:12,24.07,38
2015-02-27 23:16,23.654,40
2015-02-27 23:20,23.223,29
2015-02-27 23:24,22.86,33
2015-02-27 23:28,22.473,37
2015-02-27 23:32,22.063,30
2015-02-27 23:36,21.7,25
2015-02-27 23:40,21.423,85
2015-02-27 23:44,21.014,25
2015-02-27 23:48,20.669,24
2015-02-27 23:52,20.285,24
2015-02-27 23:56,19.924,0
2015-02-28 0:00,19.645,21
2015-02-28 0:04,19.28,22
2015-02-28 0:08,18.914,0
2015-02-28 0:12,18.599,0
2015-02-28 0:16,18.269,18
2015-02-28 0:20,18.004,0
2015-02-28 0:24,17.692,0
2015-02-28 0:28,17.293,29.5
2015-02-28 0:32,17.077,0
2015-02-28 0:36,16.755,0
2015-02-28 0:40,16.47,0
2015-02-28 0:44,16.187,0
2015-02-28 0:48,15.953,0
2015-02-28 0:52,15.778,0
2015-02-28 0:56,15.419,0
2015-02-28 1:00,15.185,0
2015-02-28 1:04,14.89,0
2015-02-28 1:08,14.673,0
2015-02-28 1:12,14.443,0
2015-02-28 1:16,14.222,0
2015-02-28 1:20,14.001,0
2015-02-28 1:24,13.814,0
2015-02-28 1:28,13.539,0
2015-02-28 1:32,13.33,0
2015-02-28 1:36,13.141,0
2015-02-28 1:40,12.891,0
2015-02-28 1:44,12.652,0
2015-02-28 1:48,12.465,0
2015-02-28 1:52,12.205,0
2015-02-28 1:56,12.11,0
2015-02-28 2:00,11.857,0
2015-02-28 12:04,4.577,0
2015-02-28 12:08,4.493,0
2015-02-28 12:12,4.446,0
2015-02-28 12:16,4.416,0
2015-02-28 12:20,4.371,0
2015-02-28 12:24,4.313,0
2015-02-28 12:28,4.264,0
2015-02-28 12:32,4.212,0
2015-02-28 12:36,4.166,0
2015-02-28 12:40,4.121,0
2015-02-28 12:44,4.066,0
2015-02-28 12:48,4.018,0
2015-02-28 12:52,3.975,0
2015-02-28 12:56,3.932,0
2015-02-28 13:00,3.888,0
2015-02-28 13:04,3.859,0
2015-02-28 13:08,3.803,0
2015-02-28 13:12,3.744,0
2015-02-28 13:16,3.696,0
2015-02-28 13:20,3.685,0
2015-02-28 13:24,3.632,0
2015-02-28 13:28,3.606,0
2015-02-28 13:32,3.567,0
2015-02-28 13:36,3.531,0
2015-02-28 13:40,3.496,0
2015-02-28 13:44,3.471,0
2015-02-28 13:48,3.424,0
2015-02-28 13:52,3.389,0
2015-02-28 13:56,3.358,0
2015-02-28 14:00,3.324,0
2015-02-28 14:04,3.295,0
2015-02-28 14:08,3.264,0
2015-02-28 14:12,3.227,0
2015-02-28 14:16,3.197,0
2015-02-28 14:20,3.174,0
2015-02-28 14:24,3.141,0
2015-02-28 14:28,3.118,0
2015-02-28 14:32,3.082,0
2015-02-28 14:36,3.052,0
2015-02-28 14:40,3.024,0
2015-02-28 14:44,3.005,0
2015-02-28 14:48,2.971,0
2015-02-28 14:52,2.95,0
2015-02-28 14:56,2.926,0
2015-02-28 15:00,2.901,0
2015-02-28 15:04,2.875,0
2015-02-28 15:08,2.847,0
2015-02-28 15:12,2.828,0
2015-02-28 15:16,2.763,0
2015-02-28 15:20,2.786,0
2015-02-28 15:24,2.756,0
2015-02-28 15:28,2.737,0
2015-02-28 15:32,2.71,0
2015-02-28 15:36,2.693,0
2015-02-28 15:40,2.666,0
2015-02-28 15:44,2.652,0
2015-02-28 15:48,2.623,0
2015-02-28 15:52,2.614,0
2015-02-28 15:56,2.598,0
2015-02-28 16:00,2.59,0
2015-02-28 16:04,2.566,0
2015-02-28 16:08,2.55,0
2015-02-28 16:12,2.537,0
2015-02-28 16:16,2.52,0
2015-02-28 16:20,2.505,0
2015-02-28 16:24,2.481,0
2015-02-28 16:28,2.467,0
2015-02-28 16:32,2.454,0
2015-02-28 16:36,2.413,0
2015-02-28 16:40,2.423,0
2015-02-28 16:44,2.406,0
2015-02-28 16:48,2.401,0
2015-02-28 16:52,2.38,0
2015-02-28 16:56,2.36,0
2015-02-28 17:00,2.36,0
