Elapsed Time,Core Body Temperature ,Heart Rate 
2013-12-01 10:36,37.097,397
2013-12-01 10:40,37.221,345
2013-12-01 10:44,37.653,366
2013-12-01 10:48,37.433,334
2013-12-01 10:52,37.433,378
2013-12-01 10:56,37.273,349
2013-12-01 11:00,36.827,314
2013-12-01 11:04,36.575,284
2013-12-01 11:08,36.363,311
2013-12-01 11:12,36.149,305
2013-12-01 11:16,36.025,362
2013-12-01 11:20,36.207,296
2013-12-01 11:24,36.264,295
2013-12-01 11:28,36.09,320
2013-12-01 11:32,36.238,398
2013-12-01 11:36,35.836,338
2013-12-01 11:40,35.216,401
2013-12-01 11:44,35.739,402
2013-12-01 11:48,35.548,327
2013-12-01 11:52,35.394,308
2013-12-01 11:56,35.146,285
2013-12-01 12:00,34.819,186
2013-12-01 12:04,34.419,237
2013-12-01 12:08,34.148,290
2013-12-01 12:12,33.962,247
2013-12-01 12:16,33.826,254
2013-12-01 12:20,33.631,213
2013-12-01 12:24,33.681,340
2013-12-01 12:28,33.517,226
2013-12-01 12:32,33.38,224
2013-12-01 12:36,33.24,240
2013-12-01 12:40,33.056,243
2013-12-01 12:44,32.778,209
2013-12-01 12:48,32.507,264
2013-12-01 12:52,32.667,189
2013-12-01 12:56,32.207,211
2013-12-01 13:00,31.938,209
2013-12-01 13:04,31.76,190
2013-12-01 13:08,31.57,186
2013-12-01 13:12,31.375,269
2013-12-01 13:16,30.899,183
2013-12-01 13:20,30.386,158
2013-12-01 13:24,29.844,151
2013-12-01 13:28,29.219,115
2013-12-01 13:32,28.569,109
2013-12-01 13:36,27.882,134
2013-12-01 13:40,27.225,106
2013-12-01 13:44,26.54,100
2013-12-01 13:48,25.741,66
2013-12-01 13:52,25.095,82
2013-12-01 13:56,24.426,65
2013-12-01 14:00,23.781,85
2013-12-01 14:04,23.174,72
2013-12-01 14:08,22.569,63
2013-12-01 14:12,21.966,77
2013-12-01 14:16,21.379,44
2013-12-01 14:20,20.788,41
2013-12-01 14:24,20.269,70
2013-12-01 14:28,19.759,55
2013-12-01 14:32,19.228,91
2013-12-01 14:36,18.727,88
2013-12-01 14:40,18.204,43
2013-12-01 14:44,17.742,81
2013-12-01 14:48,17.31,40
2013-12-01 14:52,16.923,75
2013-12-01 14:56,16.934,37
2013-12-01 15:00,16.537,67
2013-12-01 15:04,16.157,29
2013-12-01 15:08,15.787,41
2013-12-01 15:12,15.426,68
2013-12-01 15:16,15.067,35
2013-12-01 15:20,14.702,60
2013-12-01 15:24,14.334,59
2013-12-01 15:28,13.977,0
2013-12-01 15:32,13.642,52
2013-12-01 15:36,13.283,51
2013-12-01 15:40,12.88,48
2013-12-01 15:44,12.614,0
2013-12-01 15:48,12.337,0
2013-12-01 15:52,11.998,0
2013-12-01 15:56,11.724,40
2013-12-01 16:00,11.402,0
2013-12-01 16:04,11.152,41
2013-12-01 16:08,10.921,0
2013-12-01 16:12,10.674,0
2013-12-01 16:16,10.466,46
2013-12-01 16:20,10.237,0
2013-12-01 16:24,10.045,0
2013-12-01 16:28,9.841,0
2013-12-01 16:32,9.673,49
2013-12-01 16:36,9.472,35
2013-12-01 16:40,9.301,32
2013-12-01 16:44,9.134,36
2013-12-01 16:48,8.965,31
2013-12-01 16:52,8.839,0
2013-12-01 16:56,8.703,0
2013-12-01 17:00,8.557,0
2013-12-01 17:04,8.423,0
2013-12-01 17:08,8.276,0
2013-12-01 17:12,8.122,0
2013-12-01 17:16,8.008,0
2013-12-01 17:20,7.832,26
2013-12-01 17:24,7.678,0
2013-12-01 17:28,7.528,24
2013-12-01 17:32,7.401,25
2013-12-01 17:36,7.272,23
2013-12-01 17:40,7.156,0
2013-12-01 17:44,7.033,0
2013-12-01 17:48,6.976,30
2013-12-01 17:52,6.827,24
2013-12-01 17:56,6.729,0
2013-12-01 18:00,6.679,0
2013-12-01 18:04,6.598,0
2013-12-01 18:08,6.503,25
2013-12-01 18:12,6.42,0
2013-12-01 18:16,6.294,0
2013-12-01 18:20,6.187,0
2013-12-01 18:24,6.091,0
2013-12-01 18:28,5.999,0
2013-12-01 18:32,5.888,0
2013-12-01 18:36,5.793,0
2013-12-01 18:40,5.707,0
2013-12-01 18:44,5.619,0
2013-12-01 18:48,5.53,0
2013-12-01 18:52,5.442,0
2013-12-01 18:56,5.361,0
2013-12-01 19:00,5.275,0
2013-12-01 19:04,5.182,0
2013-12-01 19:08,5.111,0
2013-12-01 19:12,5.034,0
2013-12-01 19:16,4.947,0
2013-12-01 19:20,4.872,0
2013-12-01 19:24,4.794,0
2013-12-01 19:28,4.721,0
2013-12-01 19:32,4.652,0
2013-12-01 19:36,4.662,54
2013-12-01 19:40,4.526,0
2013-12-01 19:44,4.46,0
2013-12-01 19:48,4.398,0
2013-12-01 19:52,4.342,0
2013-12-01 19:56,4.274,0
2013-12-01 20:00,4.216,0
2013-12-01 20:04,4.155,0
2013-12-01 20:08,4.096,0
2013-12-01 20:12,4.048,0
2013-12-01 20:16,3.991,0
2013-12-01 20:20,3.938,0
2013-12-01 20:24,3.896,0
2013-12-01 20:28,3.847,0
2013-12-01 20:32,3.795,0
2013-12-01 20:36,3.753,0
